id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
110796550,2022-03-30,2022-03-30 13:59:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/186962426/medium.jpeg,,17.5541489275,-92.1459946899,Chiapas,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
198002482,2023-12-16,2023-12-16 14:48:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/348880177/medium.jpeg,,10.715975,-85.0355916667,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
204074011,2024-03-13,2024-03-13 12:52:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/360614117/medium.jpeg,,9.706526616,-75.6821898244,Sucre,Colombia,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
187961361,2023-10-10,2023-10-11 02:19:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/328826956/medium.jpg,,10.3214313039,-84.8666280689,Guanacaste,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
198242468,2024-02-01,2024-02-01 19:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349361460/medium.jpeg,,17.2248941,-89.6110378,Petén,Guatemala,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
134661459,2022-09-11,2022-09-11 18:19:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/229568535/medium.jpeg,,9.2305270217,-82.3870060526,Bocas del Toro,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
657552,2014-04-23,2014-04-23 21:56:00 UTC,research,https://static.inaturalist.org/photos/829114/medium.JPG,,11.273388,-73.930057,Magdalena,Colombia,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
42940760,2019-12-03,2019-12-03 14:31:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/68185337/medium.jpg,,10.682167198,-84.2043950296,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
187835658,2008-02-12,2008-02-12 16:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/328579047/medium.jpg,,17.5395496,-89.1120099,Orange Walk,Belize,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
20639944,2019-01-26,2019-01-26 22:52:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/31839803/medium.jpeg,,16.802172403,-95.478433499,Oaxaca,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
36394991,2016-08-07,2016-08-07 18:38:38 UTC,research,https://static.inaturalist.org/photos/57526559/medium.jpg,,15.6871651574,-86.8998608184,Atlántida,Honduras,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
338145164,2026-01-09,2026-01-09 14:20:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/614868341/medium.jpg,,10.7209183,-85.0137401,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
117485349,2022-05-17,2022-05-17 16:38:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198415530/medium.jpeg,,18.5527311619,-89.5193853666,Campeche,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
281986144,2025-05-13,2025-05-13 12:56:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/506589466/medium.jpg,,20.2479090043,-97.9210971946,Puebla,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
321343860,2024-05-05,2024-05-05 12:33:00 UTC,research,https://static.inaturalist.org/photos/581140214/medium.jpg,,20.8234641012,-87.0205915435,Quintana Roo,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
250683058,2024-07-31,2024-07-31 21:26:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/448393293/medium.jpg,,14.8723531244,-87.9034881938,Cortés,Honduras,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
231491287,2024-07-15,2024-07-15 20:41:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/411116076/medium.jpeg,,20.2185518488,-87.5222823761,Quintana Roo,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
191808207,2023-11-19,2023-11-19 14:45:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/336579893/medium.jpeg,,16.9761177901,-91.4429041305,Chiapas,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
325543531,2023-11-11,2023-11-11 20:16:04 UTC,research,https://static.inaturalist.org/photos/589434627/medium.jpg,,20.6404477813,-103.2754149904,Jalisco,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
67503827,2019-11-29,2019-11-29 07:53:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/109077710/medium.jpg,,18.9935626417,-96.841252341,Veracruz,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
