id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
328611925,2025-11-11,2025-11-11 09:18:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/595506319/medium.jpg,,43.4924390502,4.4080520573,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
110886432,2022-04-09,2022-04-09 16:02:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187126389/medium.jpeg,,43.3325859305,3.5320531406,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
318406954,2025-10-03,2025-10-03 11:38:07 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/578300492/medium.jpg,,43.4876816667,4.4066833333,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
323668619,2025-08-28,2025-08-28 05:11:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/585688274/medium.jpg,,42.8391590676,47.6754779518,Dagestan,Russia,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
338431029,2026-02-12,2026-02-12 13:19:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/615462113/medium.jpg,,38.6421405435,0.0657944023,Comunidad Valenciana,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
336819791,2026-01-31,2026-01-31 09:25:00 UTC,research,https://static.inaturalist.org/photos/612153219/medium.jpg,,44.6644782549,11.4464960972,Emilia-Romagna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
210968789,2024-04-05,2024-04-05 10:04:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/373052059/medium.jpeg,,-34.0807994765,18.7669692464,Western Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
197070660,2024-01-18,2024-01-18 15:27:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347000231/medium.jpeg,,43.5236376038,3.8769069184,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
134280557,2022-08-29,2022-08-29 07:11:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/228851009/medium.jpeg,,39.7306692657,8.5095891037,Sardegna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
173370355,2016-04-23,2016-04-23 05:46:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/301073352/medium.jpeg,,-28.7708280556,32.0878263889,KwaZulu-Natal,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
120479389,2022-02-12,2022-02-12 11:35:00 UTC,research,https://static.inaturalist.org/photos/203766250/medium.jpeg,,21.4188233333,69.968125,Gujarat,India,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
146197247,2022-12-25,2022-12-25 14:25:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/251297483/medium.jpg,,43.0644211504,6.1323547613,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
184073166,2015-08-06,2015-08-06 10:30:00 UTC,research,https://static.inaturalist.org/photos/321251287/medium.jpg,,0.345501,36.071889,Rift Valley,Kenya,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
8324238,2017-01-07,2017-01-07 16:41:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/11056486/medium.jpg,,-9.1028905337,13.0154373471,Luanda,Angola,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
312883491,2025-08-11,2025-08-11 17:13:34 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564968002/medium.jpg,,40.6865512236,0.8501607841,Cataluña,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
197593917,2023-12-10,2023-12-10 10:28:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/348060731/medium.jpg,,38.8885793651,-8.9665893467,Lisboa,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
304053316,2025-08-05,2025-08-05 19:37:53 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/548087017/medium.jpg,,42.9359849138,3.0315379053,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
335933740,2014-09-03,2014-09-03 17:16:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/610371827/medium.jpg,,40.6456858132,-8.656595564,Aveiro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
80654269,2021-05-27,2021-05-27 15:11:34 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/132207299/medium.jpeg,,37.0786103894,-7.6763889939,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
60211005,2020-02-02,2020-02-02 09:41:00 UTC,research,https://static.inaturalist.org/photos/96250066/medium.jpeg,,40.9554290771,19.4942779541,Fier,Albania,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
130957892,2022-08-15,2022-08-15 17:09:04 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/222827455/medium.jpg,,37.0291713728,-8.0034790371,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
