id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_id,taxon_family_name
334752915,2026-01-14,2026-01-14 14:05:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607975622/medium.jpg,,53.0580517027,6.0971069117,Opsterland,Friesland,Parus major,Great Tit,203153,Paridae
334753780,2026-01-14,2026-01-14 07:45:37 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607978257/medium.jpg,,52.3168593997,5.0565899997,Weesp,Noord-Holland,Parus major,Great Tit,203153,Paridae
334771840,2026-01-08,2026-01-08 14:38:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608012174/medium.jpg,,52.7577427509,4.8959923108,Niedorp,Noord-Holland,Parus major,Great Tit,203153,Paridae
334771845,2026-01-08,2026-01-08 14:44:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608012193/medium.jpg,,52.7567861543,4.8954416185,Niedorp,Noord-Holland,Parus major,Great Tit,203153,Paridae
334771869,2026-01-08,2026-01-08 15:22:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608012318/medium.jpg,,52.7484146356,4.9036258776,Niedorp,Noord-Holland,Parus major,Great Tit,203153,Paridae
334805235,2019-12-18,2019-12-18 19:36:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608080409/medium.jpg,,52.3577849212,4.8678329878,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
334805269,2019-12-18,2019-12-18 19:36:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608080501/medium.jpg,,52.3577849212,4.8678329878,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
334949200,2025-11-28,2025-11-28 08:01:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608376169/medium.jpg,,51.8464599278,5.0463526194,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
334949221,2025-11-28,2025-11-28 09:16:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608376349/medium.jpg,,51.8462608235,5.0444177539,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
334949226,2025-12-05,2025-12-05 08:20:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608376378/medium.jpg,,51.8462205237,5.044768167,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
334962811,2026-01-16,2026-01-16 09:10:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608408486/medium.jpg,,51.9706689343,5.6452869926,Wageningen,Gelderland,Parus major,Great Tit,203153,Paridae
